user_ID,audio_sample,MOS,system_ID,speaker_ID
L57C6C9819E,LA_E_6722409.wav,6,A15,LA_0033
L5DD47ACF35,LA_E_8734945.wav,3,A09,LA_0048
L70E5F9CD3B,LA_E_3848367.wav,6,A12,LA_0035
L5DD47ACF35,LA_E_5729124.wav,9,A14,LA_0035
L5DCEA1A3AA,LA_E_2471631.wav,1,A12,LA_0025
L5DCEA1A3AA,LA_E_1528069.wav,0,A19,LA_0041
L5DCEA1A3AA,LA_E_8886551.wav,2,A11,LA_0031
L46BCBE2A1C,LA_E_4150891.wav,6,A15,LA_0013
L57C6C9819E,LA_E_8762848.wav,6,A10,LA_0047
L5DD47ACF35,LA_E_3998024.wav,6,A09,LA_0013
L46BCBE2A1C,LA_E_1038904.wav,3,A18,LA_0030
L46BCBE2A1C,LA_E_7529966.wav,3,A13,LA_0010
L57C6C9819E,LA_E_9453739.wav,3,A15,LA_0046
L57C6C9819E,LA_E_3038066.wav,4,A12,LA_0012
L46BCBE2A1C,LA_E_5753587.wav,5,A07,LA_0046
L57C6C9819E,LA_E_7172968.wav,6,A10,LA_0016
L5DCEA1A3AA,LA_E_8504309.wav,6,A14,LA_0009
L46BCBE2A1C,LA_E_1567630.wav,3,A17,LA_0023
L5DD47ACF35,LA_E_5908041.wav,3,A18,LA_0038
L46BCBE2A1C,LA_E_1204390.wav,3,A07,LA_0024
L5DD47ACF35,LA_E_5350663.wav,3,A08,LA_0034
L57C6C9819E,LA_E_6896678.wav,6,A16,LA_0009
L46BCBE2A1C,LA_E_3319959.wav,3,A09,LA_0030
L5DD47ACF35,LA_E_7522194.wav,4,A08,LA_0010
L46BCBE2A1C,LA_E_7485179.wav,3,A13,LA_0009
L46BCBE2A1C,LA_E_3573701.wav,3,A08,LA_0044
L5DCEA1A3AA,LA_E_2176327.wav,7,A12,LA_0036
L5DD47ACF35,LA_E_5669477.wav,6,A12,LA_0002
L5DD47ACF35,LA_E_5554278.wav,4,A18,LA_0013
L5DCEA1A3AA,LA_E_6374280.wav,1,A11,LA_0038
L46BCBE2A1C,LA_E_6492985.wav,3,A18,LA_0007
L46BCBE2A1C,LA_E_5066768.wav,6,A17,LA_0037
L5DD47ACF35,LA_E_4370061.wav,2,A16,LA_0009
L46BCBE2A1C,LA_E_5115296.wav,3,A19,LA_0005
L5DD47ACF35,LA_E_6045641.wav,3,A16,LA_0030
L5DD47ACF35,LA_E_1590465.wav,4,A07,LA_0001
L46BCBE2A1C,LA_E_5405107.wav,3,A16,LA_0015
L46BCBE2A1C,LA_E_1815615.wav,3,A19,LA_0027
L46BCBE2A1C,LA_E_5274120.wav,4,A11,LA_0039
OD6A4E53E37,LA_E_9995141.wav,3,A08,LA_0009
PDF4BCEA356,LA_E_4977324.wav,1,A17,LA_0029
OD6A4E53E37,LA_E_5213975.wav,6,A14,LA_0029
PDF4BCEA356,LA_E_8185452.wav,6,A15,LA_0015
PDF4BCEA356,LA_E_4086240.wav,3,A10,LA_0032
PDF4BCEA356,LA_E_2940158.wav,6,A12,LA_0027
L5DD47ACF35,LA_E_4018744.wav,6,A10,LA_0016
L5DD47ACF35,LA_E_6113066.wav,2,A09,LA_0043
L46BCBE2A1C,LA_E_3890456.wav,4,A15,LA_0014
L46BCBE2A1C,LA_E_9782296.wav,4,A10,LA_0019
PDF4BCEA356,LA_E_2952628.wav,2,A09,LA_0041
OD6A4E53E37,LA_E_8590111.wav,0,A08,LA_0026
L46BCBE2A1C,LA_E_2637898.wav,4,A16,LA_0003
PDF4BCEA356,LA_E_9473954.wav,3,A10,LA_0021
L5DD47ACF35,LA_E_2561484.wav,5,A15,LA_0012
L52F3315452,LA_E_9343394.wav,0,A16,LA_0015
PDF4BCEA356,LA_E_9394786.wav,5,A10,LA_0002
OD6A4E53E37,LA_E_2451500.wav,0,A08,LA_0036
L5DD47ACF35,LA_E_4903861.wav,4,A10,LA_0016
OD6A4E53E37,LA_E_9266334.wav,3,A19,LA_0015
L52F3315452,LA_E_6508372.wav,6,A19,LA_0033
L52F3315452,LA_E_4596963.wav,0,A14,LA_0008
OD6A4E53E37,LA_E_6427721.wav,0,A13,LA_0003
L52F3315452,LA_E_7513067.wav,0,A14,LA_0022
OD6A4E53E37,LA_E_5094335.wav,6,A15,LA_0023
PDF4BCEA356,LA_E_2835443.wav,0,A09,LA_0009
OD6A4E53E37,LA_E_6524774.wav,0,A08,LA_0027
PDF4BCEA356,LA_E_2679078.wav,0,A17,LA_0004
OD6A4E53E37,LA_E_7476525.wav,0,A09,LA_0030
L52F3315452,LA_E_2433246.wav,1,A07,LA_0015
L5DD47ACF35,LA_E_4497278.wav,8,A10,LA_0025
OD6A4E53E37,LA_E_2005506.wav,9,A12,LA_0028
PDF4BCEA356,LA_E_7907010.wav,6,A12,LA_0003
L5DD47ACF35,LA_E_9598362.wav,3,A18,LA_0004
L52F3315452,LA_E_2456770.wav,1,A19,LA_0039
L5DD47ACF35,LA_E_9880374.wav,6,A17,LA_0009
OD6A4E53E37,LA_E_3884915.wav,6,A10,LA_0042
PDF4BCEA356,LA_E_9073111.wav,0,A08,LA_0013
L5DD47ACF35,LA_E_7131659.wav,4,A17,LA_0014
L5DD47ACF35,LA_E_6605677.wav,5,A08,LA_0020
L5DD47ACF35,LA_E_1327346.wav,2,A15,LA_0001
L52F3315452,LA_E_1851850.wav,0,A07,LA_0030
L52F3315452,LA_E_2753494.wav,0,A14,LA_0015
L52F3315452,LA_E_8129418.wav,0,A13,LA_0021
PDF4BCEA356,LA_E_3458976.wav,2,A11,LA_0047
L5DD47ACF35,LA_E_9042950.wav,0,A15,LA_0032
L580AFFFB62,LA_E_9927880.wav,0,A11,LA_0003
PDF4BCEA356,LA_E_5581803.wav,6,A10,LA_0008
PDF4BCEA356,LA_E_4062165.wav,0,A08,LA_0015
L5DD47ACF35,LA_E_3327390.wav,5,A07,LA_0019
PDF4BCEA356,LA_E_1737400.wav,6,A07,LA_0001
L580AFFFB62,LA_E_6344985.wav,0,A09,LA_0046
L74E25A3CB5,LA_E_5995728.wav,5,A11,LA_0032
L5DD47ACF35,LA_E_2599013.wav,5,A12,LA_0006
PDF4BCEA356,LA_E_5898042.wav,6,A07,LA_0031
L5DD47ACF35,LA_E_2396667.wav,6,A14,LA_0006
PDF4BCEA356,LA_E_8683409.wav,0,A18,LA_0001
L74E25A3CB5,LA_E_9991246.wav,5,A17,LA_0036
L5DD47ACF35,LA_E_4990816.wav,5,A15,LA_0016
PDF4BCEA356,LA_E_7068726.wav,0,A08,LA_0018
PDF4BCEA356,LA_E_6703637.wav,2,A19,LA_0029
L580AFFFB62,LA_E_9766032.wav,8,A15,LA_0041
P8A19B68FB6,LA_E_2396701.wav,7,A15,LA_0043
L5DD47ACF35,LA_E_6022688.wav,3,A17,LA_0028
L580AFFFB62,LA_E_4499392.wav,3,A16,LA_0021
PDF4BCEA356,LA_E_4219289.wav,3,A16,LA_0001
P8A19B68FB6,LA_E_4574575.wav,0,A17,LA_0047
PDF4BCEA356,LA_E_2106266.wav,4,A15,LA_0009
L580AFFFB62,LA_E_8453122.wav,0,A18,LA_0028
L5DD47ACF35,LA_E_5254524.wav,8,A15,LA_0010
L74E25A3CB5,LA_E_9500003.wav,6,A18,LA_0021
L5DD47ACF35,LA_E_9242059.wav,2,A08,LA_0026
L580AFFFB62,LA_E_1704546.wav,9,A11,LA_0008
P8A19B68FB6,LA_E_5979888.wav,9,A15,LA_0036
L580AFFFB62,LA_E_6185943.wav,8,A10,LA_0032
P8A19B68FB6,LA_E_6998430.wav,3,A14,LA_0019
PDF4BCEA356,LA_E_9557710.wav,3,A15,LA_0044
P8A19B68FB6,LA_E_6794818.wav,2,A08,LA_0036
PDF4BCEA356,LA_E_6571419.wav,0,A11,LA_0047
L580AFFFB62,LA_E_2078699.wav,6,A10,LA_0011
L580AFFFB62,LA_E_7175884.wav,0,A11,LA_0018
L74E25A3CB5,LA_E_4702060.wav,3,A19,LA_0020
P8A19B68FB6,LA_E_6021301.wav,4,A12,LA_0017
L74E25A3CB5,LA_E_1851259.wav,3,A14,LA_0031
PDF4BCEA356,LA_E_5461796.wav,2,A13,LA_0022
PDF4BCEA356,LA_E_8343379.wav,0,A19,LA_0039
PDF4BCEA356,LA_E_2501176.wav,1,A12,LA_0027
L580AFFFB62,LA_E_7175266.wav,6,A15,LA_0007
L70E5F9CD3B,LA_E_4887057.wav,6,A14,LA_0020
P8A19B68FB6,LA_E_9697694.wav,0,A19,LA_0022
L74E25A3CB5,LA_E_1410336.wav,3,A15,LA_0012
L70E5F9CD3B,LA_E_4308171.wav,8,A19,LA_0022
L74E25A3CB5,LA_E_8495716.wav,4,A18,LA_0010
L580AFFFB62,LA_E_2107012.wav,1,A16,LA_0025
L70E5F9CD3B,LA_E_6089138.wav,8,A11,LA_0031
L76246800C9,LA_E_9774121.wav,3,A13,LA_0042
L70E5F9CD3B,LA_E_6557161.wav,3,A16,LA_0011
PDF4BCEA356,LA_E_6984242.wav,3,A12,LA_0047
L76246800C9,LA_E_8723643.wav,6,A10,LA_0025
PDF4BCEA356,LA_E_1676390.wav,4,A14,LA_0011
L76246800C9,LA_E_5331309.wav,0,A18,LA_0024
PDF4BCEA356,LA_E_5166046.wav,0,A13,LA_0004
L76246800C9,LA_E_6471498.wav,0,A16,LA_0037
PDF4BCEA356,LA_E_7144449.wav,7,A14,LA_0038
L76246800C9,LA_E_8194735.wav,5,A08,LA_0039
P8A19B68FB6,LA_E_6082799.wav,6,A07,LA_0025
L5B019E2EC1,LA_E_2368405.wav,0,A08,LA_0010
L76246800C9,LA_E_2107093.wav,3,A19,LA_0016
PDF4BCEA356,LA_E_4878073.wav,0,A14,LA_0018
L5B019E2EC1,LA_E_3538438.wav,0,A17,LA_0041
L76246800C9,LA_E_3918808.wav,3,A13,LA_0006
PDF4BCEA356,LA_E_8423310.wav,6,A14,LA_0013
PDF4BCEA356,LA_E_3453822.wav,0,A16,LA_0014
L70E5F9CD3B,LA_E_3805878.wav,2,A12,LA_0020
L5B019E2EC1,LA_E_5937664.wav,0,A08,LA_0001
L76246800C9,LA_E_7317188.wav,9,A11,LA_0035
PDF4BCEA356,LA_E_6142075.wav,0,A09,LA_0018
PDF4BCEA356,LA_E_1283213.wav,7,A07,LA_0004
L5B019E2EC1,LA_E_5539077.wav,5,A16,LA_0003
L70E5F9CD3B,LA_E_5210666.wav,0,A08,LA_0013
PDF4BCEA356,LA_E_6956814.wav,1,A17,LA_0001
L5B019E2EC1,LA_E_2581628.wav,5,A11,LA_0042
L70E5F9CD3B,LA_E_9604715.wav,0,A09,LA_0014
L5B019E2EC1,LA_E_2830770.wav,9,A07,LA_0007
L70E5F9CD3B,LA_E_8713306.wav,3,A12,LA_0032
PDF4BCEA356,LA_E_8824951.wav,3,A09,LA_0032
PDF4BCEA356,LA_E_1119079.wav,6,A10,LA_0032
L5B019E2EC1,LA_E_6088225.wav,3,A14,LA_0035
L5B019E2EC1,LA_E_2848239.wav,3,A19,LA_0010
L70E5F9CD3B,LA_E_8516404.wav,7,A12,LA_0018
PDF4BCEA356,LA_E_8712015.wav,0,A19,LA_0009
PDF4BCEA356,LA_E_8186528.wav,0,A18,LA_0041
PDF4BCEA356,LA_E_4329641.wav,0,A08,LA_0009
PDF4BCEA356,LA_E_5412721.wav,4,A11,LA_0037
PDF4BCEA356,LA_E_7664278.wav,0,A16,LA_0034
PDF4BCEA356,LA_E_3603912.wav,4,A12,LA_0022
PDF4BCEA356,LA_E_8178487.wav,0,A16,LA_0004
PDF4BCEA356,LA_E_4857160.wav,3,A07,LA_0030
PDF4BCEA356,LA_E_5412890.wav,1,A12,LA_0021
PDF4BCEA356,LA_E_8779503.wav,2,A18,LA_0021
L5B82268E36,LA_E_5426865.wav,3,A12,LA_0044
L5B82268E36,LA_E_9142453.wav,7,A10,LA_0044
L5B82268E36,LA_E_1202184.wav,0,A13,LA_0022
P8A19B68FB6,LA_E_8315867.wav,2,A08,LA_0018
L5B82268E36,LA_E_7755941.wav,3,A14,LA_0042
L5B82268E36,LA_E_2238543.wav,0,A09,LA_0020
P8A19B68FB6,LA_E_8467949.wav,0,A13,LA_0041
L5B82268E36,LA_E_4064846.wav,0,A08,LA_0017
P8A19B68FB6,LA_E_4780393.wav,0,A17,LA_0033
L5B82268E36,LA_E_3228069.wav,0,A08,LA_0032
L5B82268E36,LA_E_4229373.wav,6,A10,LA_0014
P8A19B68FB6,LA_E_6666998.wav,3,A19,LA_0030
P8A19B68FB6,LA_E_7564320.wav,0,A17,LA_0029
L5B82268E36,LA_E_4535224.wav,0,A08,LA_0041
L5B82268E36,LA_E_7560685.wav,7,A10,LA_0032
P8A19B68FB6,LA_E_5050924.wav,7,A10,LA_0009
P8A19B68FB6,LA_E_4473353.wav,6,A16,LA_0015
L5CEF879D83,LA_E_4179534.wav,4,A12,LA_0023
L5CEF879D83,LA_E_5316231.wav,3,A15,LA_0012
LC585F10E7C,LA_E_8607833.wav,0,A15,LA_0022
L6105913C57,LA_E_5752917.wav,6,A13,LA_0028
LC585F10E7C,LA_E_2122674.wav,0,A16,LA_0034
L6105913C57,LA_E_4956857.wav,5,A19,LA_0041
L5CEF879D83,LA_E_5324379.wav,5,A14,LA_0018
L6105913C57,LA_E_6994215.wav,1,A08,LA_0024
L5CEF879D83,LA_E_9362924.wav,1,A09,LA_0025
L5CEF879D83,LA_E_6733619.wav,0,A19,LA_0009
L5CEF879D83,LA_E_5212616.wav,0,A18,LA_0038
LC585F10E7C,LA_E_7092379.wav,1,A10,LA_0032
L32CDD0F291,LA_E_2696087.wav,8,A10,LA_0010
L5CEF879D83,LA_E_6221906.wav,0,A13,LA_0039
L6105913C57,LA_E_8771337.wav,7,A17,LA_0042
LC585F10E7C,LA_E_1165571.wav,0,A09,LA_0048
L5CEF879D83,LA_E_6909335.wav,3,A15,LA_0038
L6105913C57,LA_E_3382571.wav,3,A09,LA_0020
LC585F10E7C,LA_E_2832485.wav,0,A14,LA_0013
L5CEF879D83,LA_E_1607246.wav,0,A07,LA_0042
L5CEF879D83,LA_E_3214417.wav,0,A11,LA_0046
LC585F10E7C,LA_E_8765201.wav,1,A10,LA_0003
L6105913C57,LA_E_4926870.wav,4,A07,LA_0010
L32CDD0F291,LA_E_4028807.wav,1,A19,LA_0019
L6105913C57,LA_E_6196004.wav,1,A09,LA_0043
L6105913C57,LA_E_3721297.wav,2,A08,LA_0021
L32CDD0F291,LA_E_4873852.wav,1,A08,LA_0009
L6105913C57,LA_E_2710033.wav,1,A10,LA_0040
L32CDD0F291,LA_E_6378191.wav,0,A18,LA_0026
L32CDD0F291,LA_E_4948512.wav,1,A18,LA_0023
LC585F10E7C,LA_E_2592477.wav,1,A12,LA_0009
LC585F10E7C,LA_E_7468425.wav,0,A08,LA_0021
L32CDD0F291,LA_E_5005137.wav,6,A10,LA_0017
L6105913C57,LA_E_2195623.wav,2,A17,LA_0006
L32CDD0F291,LA_E_6349154.wav,1,A16,LA_0029
L32CDD0F291,LA_E_2297455.wav,3,A07,LA_0009
L32CDD0F291,LA_E_1953513.wav,3,A19,LA_0031
L32CDD0F291,LA_E_3053820.wav,0,A17,LA_0036
L899C98A7DD,LA_E_8083292.wav,1,A17,LA_0039
L32CDD0F291,LA_E_7328365.wav,0,A13,LA_0001
L32CDD0F291,LA_E_2887909.wav,0,A11,LA_0038
L32CDD0F291,LA_E_5152178.wav,0,A14,LA_0020
L32CDD0F291,LA_E_6534033.wav,1,A07,LA_0029
L32CDD0F291,LA_E_3039524.wav,8,A15,LA_0032
L899C98A7DD,LA_E_2686437.wav,0,A08,LA_0013
L899C98A7DD,LA_E_4577053.wav,3,A07,LA_0025
L899C98A7DD,LA_E_2281942.wav,5,A11,LA_0004
L60827A67B1,LA_E_4237222.wav,1,A08,LA_0029
L2A28EB0D3B,LA_E_3450742.wav,6,A17,LA_0022
L899C98A7DD,LA_E_8601493.wav,3,A14,LA_0018
L2A28EB0D3B,LA_E_3118482.wav,0,A16,LA_0019
L2A28EB0D3B,LA_E_9303100.wav,6,A12,LA_0001
L2A28EB0D3B,LA_E_2516706.wav,3,A07,LA_0047
L5AA3A3F832,LA_E_8605362.wav,0,A13,LA_0003
L60827A67B1,LA_E_3118347.wav,4,A16,LA_0011
L899C98A7DD,LA_E_4557836.wav,1,A17,LA_0038
L2A28EB0D3B,LA_E_6322911.wav,0,A11,LA_0025
L899C98A7DD,LA_E_9442015.wav,6,A10,LA_0011
L899C98A7DD,LA_E_4809353.wav,1,A18,LA_0038
L5AA3A3F832,LA_E_3710016.wav,5,A10,LA_0013
L899C98A7DD,LA_E_4088438.wav,0,A13,LA_0035
L2A28EB0D3B,LA_E_2043425.wav,6,A12,LA_0021
L60827A67B1,LA_E_8383120.wav,0,A13,LA_0014
L60827A67B1,LA_E_8787864.wav,8,A14,LA_0041
L5EB2D18E36,LA_E_8444665.wav,0,A13,LA_0026
L5EB2D18E36,LA_E_7990701.wav,6,A12,LA_0016
L5EB2D18E36,LA_E_9094706.wav,0,A11,LA_0002
L60827A67B1,LA_E_5180224.wav,7,A07,LA_0011
L60827A67B1,LA_E_4400810.wav,3,A14,LA_0034
L5EB2D18E36,LA_E_6727051.wav,0,A13,LA_0035
L2A28EB0D3B,LA_E_5162642.wav,0,A16,LA_0024
L60827A67B1,LA_E_9635776.wav,7,A14,LA_0039
L5EB2D18E36,LA_E_5608002.wav,3,A12,LA_0024
L2A28EB0D3B,LA_E_4025533.wav,0,A18,LA_0043
L2A28EB0D3B,LA_E_7640552.wav,0,A11,LA_0029
L5B019E2EC1,LA_E_8254261.wav,4,A11,LA_0023
L5EB2D18E36,LA_E_9367367.wav,1,A09,LA_0002
L5AA3A3F832,LA_E_1135265.wav,0,A12,LA_0037
L5B019E2EC1,LA_E_7850546.wav,4,A14,LA_0044
L2A28EB0D3B,LA_E_3977810.wav,0,A08,LA_0033
L5B019E2EC1,LA_E_2287590.wav,6,A12,LA_0029
L2A28EB0D3B,LA_E_6605148.wav,6,A15,LA_0042
L5AA3A3F832,LA_E_8283636.wav,0,A18,LA_0013
L5EB2D18E36,LA_E_1602864.wav,0,A17,LA_0020
L60827A67B1,LA_E_4499895.wav,0,A18,LA_0025
L5EB2D18E36,LA_E_7568738.wav,2,A16,LA_0022
L60827A67B1,LA_E_9982784.wav,0,A17,LA_0028
L5AA3A3F832,LA_E_5895906.wav,4,A14,LA_0019
L5B019E2EC1,LA_E_5587153.wav,8,A14,LA_0013
L5AA3A3F832,LA_E_9178136.wav,6,A12,LA_0002
L60827A67B1,LA_E_9559310.wav,0,A18,LA_0012
L5EB2D18E36,LA_E_8818382.wav,0,A14,LA_0016
L5EB2D18E36,LA_E_4283629.wav,0,A13,LA_0002
L5EB2D18E36,LA_E_7918112.wav,0,A14,LA_0010
L60EF9AD285,LA_E_4175669.wav,4,A15,LA_0034
L5B019E2EC1,LA_E_6423590.wav,3,A15,LA_0017
L60EF9AD285,LA_E_5415632.wav,4,A19,LA_0004
L60EF9AD285,LA_E_1074998.wav,4,A14,LA_0002
L60EF9AD285,LA_E_1079389.wav,5,A10,LA_0033
L5B019E2EC1,LA_E_1372748.wav,2,A07,LA_0044
L60EF9AD285,LA_E_7175416.wav,4,A18,LA_0042
L5B019E2EC1,LA_E_7813429.wav,0,A18,LA_0038
L57C6C9819E,LA_E_2212077.wav,6,A12,LA_0045
L57C6C9819E,LA_E_2431656.wav,0,A08,LA_0028
L57C6C9819E,LA_E_8443755.wav,6,A14,LA_0045
L57C6C9819E,LA_E_5246322.wav,3,A07,LA_0039
L57C6C9819E,LA_E_8060058.wav,3,A18,LA_0001
L57C6C9819E,LA_E_6083042.wav,3,A16,LA_0020
L57C6C9819E,LA_E_9815644.wav,3,A18,LA_0004
L60EF9AD285,LA_E_9503906.wav,5,A14,LA_0023
L60EF9AD285,LA_E_8772447.wav,5,A10,LA_0012
L60EF9AD285,LA_E_4687742.wav,5,A12,LA_0043
L6093410138,LA_E_2533280.wav,3,A19,LA_0021
L60EF9AD285,LA_E_3138627.wav,5,A10,LA_0036
L57C6C9819E,LA_E_9766834.wav,0,A16,LA_0024
L6093410138,LA_E_7710872.wav,0,A16,LA_0001
L6093410138,LA_E_8062465.wav,6,A15,LA_0023
L57C6C9819E,LA_E_9721086.wav,3,A19,LA_0011
O0EAA5F058A,LA_E_7295868.wav,3,A14,LA_0022
O0EAA5F058A,LA_E_2634713.wav,6,A17,LA_0002
L57C6C9819E,LA_E_8758966.wav,3,A07,LA_0023
L6093410138,LA_E_1179559.wav,8,A10,LA_0011
L6093410138,LA_E_6686915.wav,4,A07,LA_0033
L57C6C9819E,LA_E_1976524.wav,0,A08,LA_0016
L60EF9AD285,LA_E_7809906.wav,4,A19,LA_0027
O0EAA5F058A,LA_E_3050247.wav,0,A19,LA_0035
L60EF9AD285,LA_E_1918515.wav,3,A14,LA_0029
L6093410138,LA_E_6671657.wav,8,A16,LA_0041
L57C6C9819E,LA_E_4193164.wav,6,A15,LA_0013
O0EAA5F058A,LA_E_9060445.wav,2,A07,LA_0048
L6093410138,LA_E_6201203.wav,3,A14,LA_0010
O0EAA5F058A,LA_E_9801579.wav,4,A10,LA_0031
L6093410138,LA_E_8245744.wav,0,A09,LA_0039
L6093410138,LA_E_1184676.wav,0,A14,LA_0043
L57C6C9819E,LA_E_9431255.wav,0,A18,LA_0006
L6093410138,LA_E_6816952.wav,0,A15,LA_0032
L57C6C9819E,LA_E_3396569.wav,0,A08,LA_0032
L57C6C9819E,LA_E_1196120.wav,0,A17,LA_0003
O0EAA5F058A,LA_E_2346896.wav,3,A11,LA_0017
L57C6C9819E,LA_E_4641855.wav,6,A12,LA_0015
L57C6C9819E,LA_E_5681469.wav,0,A18,LA_0044
L57C6C9819E,LA_E_9378167.wav,0,A17,LA_0001
L57C6C9819E,LA_E_3342798.wav,0,A12,LA_0040
O0EAA5F058A,LA_E_6053960.wav,1,A07,LA_0043
L57C6C9819E,LA_E_8016071.wav,0,A13,LA_0029
L57C6C9819E,LA_E_7321447.wav,0,A16,LA_0024
O0EAA5F058A,LA_E_3250746.wav,0,A19,LA_0013
L57C6C9819E,LA_E_3876965.wav,0,A11,LA_0043
L57C6C9819E,LA_E_5517617.wav,0,A17,LA_0030
L60AA3B1745,LA_E_4143544.wav,1,A13,LA_0011
O0EAA5F058A,LA_E_1795916.wav,3,A15,LA_0037
L57C6C9819E,LA_E_1435631.wav,0,A18,LA_0024
L60AA3B1745,LA_E_9315907.wav,6,A10,LA_0005
L60AA3B1745,LA_E_6275943.wav,2,A19,LA_0018
L57C6C9819E,LA_E_4824497.wav,6,A15,LA_0037
L57C6C9819E,LA_E_2943200.wav,0,A08,LA_0027
L82122F54AB,LA_E_2454442.wav,7,A17,LA_0045
L57C6C9819E,LA_E_6009650.wav,6,A19,LA_0047
L57C6C9819E,LA_E_5291337.wav,6,A12,LA_0014
L60AA3B1745,LA_E_5447503.wav,2,A07,LA_0013
L57C6C9819E,LA_E_9032759.wav,6,A14,LA_0028
O0EAA5F058A,LA_E_4151126.wav,1,A08,LA_0024
L57C6C9819E,LA_E_8746861.wav,6,A12,LA_0001
L82122F54AB,LA_E_6682904.wav,3,A19,LA_0013
O0EAA5F058A,LA_E_4467196.wav,4,A08,LA_0012
L60AA3B1745,LA_E_8236816.wav,2,A11,LA_0033
L60AA3B1745,LA_E_2056450.wav,3,A12,LA_0003
L57C6C9819E,LA_E_5024361.wav,6,A10,LA_0047
L60AA3B1745,LA_E_5891018.wav,0,A16,LA_0034
L60AA3B1745,LA_E_2803022.wav,4,A07,LA_0007
O0EAA5F058A,LA_E_6384482.wav,4,A14,LA_0013
L57C6C9819E,LA_E_4965091.wav,0,A08,LA_0046
L57C6C9819E,LA_E_5910222.wav,0,A17,LA_0007
O0EAA5F058A,LA_E_1332483.wav,6,A07,LA_0010
L57C6C9819E,LA_E_9353340.wav,0,A07,LA_0014
L57C6C9819E,LA_E_8621157.wav,0,A08,LA_0007
L57C6C9819E,LA_E_8471205.wav,3,A15,LA_0034
O0EAA5F058A,LA_E_2126140.wav,2,A16,LA_0034
O0EAA5F058A,LA_E_5465593.wav,8,A14,LA_0006
O0EAA5F058A,LA_E_1911806.wav,0,A13,LA_0035
L57C6C9819E,LA_E_1800023.wav,0,A17,LA_0020
O0EAA5F058A,LA_E_3866050.wav,2,A09,LA_0009
L82122F54AB,LA_E_8178042.wav,1,A10,LA_0017
O0EAA5F058A,LA_E_6624494.wav,8,A13,LA_0038
O0EAA5F058A,LA_E_9271132.wav,3,A18,LA_0037
L82122F54AB,LA_E_7098088.wav,0,A08,LA_0034
O0EAA5F058A,LA_E_9123319.wav,7,A15,LA_0025
L57C6C9819E,LA_E_6542101.wav,0,A07,LA_0010
L644CB9F602,LA_E_1579181.wav,3,A13,LA_0012
L644CB9F602,LA_E_4290424.wav,0,A12,LA_0047
L57C6C9819E,LA_E_8906806.wav,6,A11,LA_0041
L644CB9F602,LA_E_9069671.wav,3,A13,LA_0026
L57C6C9819E,LA_E_6239133.wav,6,A07,LA_0025
O0EAA5F058A,LA_E_6150281.wav,0,A19,LA_0042
O0EAA5F058A,LA_E_9966518.wav,0,A19,LA_0010
L644CB9F602,LA_E_8369750.wav,1,A13,LA_0014
L644CB9F602,LA_E_5344319.wav,3,A13,LA_0010
L644CB9F602,LA_E_6598995.wav,3,A18,LA_0032
L644CB9F602,LA_E_2113197.wav,0,A17,LA_0021
L9811F800F2,LA_E_7215224.wav,3,A13,LA_0040
L644CB9F602,LA_E_2467754.wav,6,A15,LA_0028
L644CB9F602,LA_E_9594404.wav,2,A11,LA_0028
L9811F800F2,LA_E_3767969.wav,4,A10,LA_0003
L9811F800F2,LA_E_1149507.wav,6,A18,LA_0032
L9811F800F2,LA_E_4300178.wav,1,A13,LA_0034
L644CB9F602,LA_E_5788116.wav,0,A17,LA_0013
L9811F800F2,LA_E_3130944.wav,4,A15,LA_0042
L9811F800F2,LA_E_6832179.wav,2,A08,LA_0007
L644CB9F602,LA_E_8959588.wav,0,A11,LA_0034
L644CB9F602,LA_E_6656598.wav,0,A11,LA_0003
M3DC075AAB1,LA_E_1110205.wav,2,A07,LA_0029
L644CB9F602,LA_E_1735070.wav,0,A19,LA_0034
M3DC075AAB1,LA_E_4145418.wav,2,A11,LA_0031
L9811F800F2,LA_E_4087064.wav,1,A14,LA_0042
M3DC075AAB1,LA_E_3865278.wav,0,A09,LA_0039
L9811F800F2,LA_E_9125338.wav,1,A19,LA_0020
L644CB9F602,LA_E_1553031.wav,0,A13,LA_0034
L636D0AD8AF,LA_E_6714303.wav,3,A11,LA_0005
L644CB9F602,LA_E_1304191.wav,0,A17,LA_0042
L9811F800F2,LA_E_8236453.wav,5,A17,LA_0027
L644CB9F602,LA_E_3822074.wav,0,A19,LA_0035
L9811F800F2,LA_E_2701200.wav,2,A14,LA_0003
M3DC075AAB1,LA_E_5627468.wav,2,A15,LA_0028
L9811F800F2,LA_E_3926308.wav,2,A15,LA_0033
L64D3FD5EDD,LA_E_7402680.wav,4,A17,LA_0046
L9811F800F2,LA_E_1245491.wav,5,A10,LA_0027
M3DC075AAB1,LA_E_8233580.wav,2,A15,LA_0014
M3DC075AAB1,LA_E_6458075.wav,2,A07,LA_0005
L644CB9F602,LA_E_2585651.wav,6,A15,LA_0039
L64D3FD5EDD,LA_E_1792673.wav,7,A10,LA_0047
L636D0AD8AF,LA_E_5674264.wav,0,A12,LA_0019
L644CB9F602,LA_E_8251692.wav,0,A16,LA_0004
M3DC075AAB1,LA_E_5637698.wav,0,A09,LA_0036
L644CB9F602,LA_E_9149150.wav,6,A11,LA_0019
M3DC075AAB1,LA_E_2217311.wav,3,A10,LA_0017
L64D3FD5EDD,LA_E_3869775.wav,4,A09,LA_0021
